Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,YearsSinceCreation,Ratio_Likes,Ratio_Dislikes
RetroStudio 🔨,Retro Dev,All Ages,233,386676,94600000.0,0,0,2020-10-19,2024-11-05,1,Simulation,127000.0,8005.0,4,0.9407058997814896,0.05929410021851045
TYPE://SOUL [NEW UPD],Type Soul,Ages 13+,3900,360695,509500000.0,1,0,2023-07-15,2024-11-05,1,RPG,256000.0,62000.0,1,0.8050314465408805,0.19496855345911945
Become a GENIUS! 🧠📝,Slime Time Studios,All Ages,0,22551,104000.0,0,0,2024-05-21,2024-07-08,20,Simulation,80.0,30.0,0,0.7272727272727273,0.2727272727272727
Springlock Suit's Testing,pawlooz,Ages 13+,1,14969,3200000.0,1,0,2023-09-27,2024-03-28,20,Simulation,3865.0,2169.0,1,0.6405369572422936,0.35946304275770635
draw things and turn into them 🖌️[tools!] ,elc.,All Ages,389,92599,80000000.0,1,0,2023-02-04,2024-09-13,16,Party & Casual,11000.0,5547.0,1,0.6647730706472472,0.3352269293527528
⚡Blade Ball,Wiggity.,All Ages,26482,10015337,4500000000.0,1,0,2023-06-17,2024-11-05,16,Action,6000000.0,447000.0,1,0.9306654257794323,0.06933457422056766
KJ Testing Unlimited Flex Works!  Five seasons,Elpro77072,All Ages,0,0,2984.0,0,1,2024-10-04,2024-10-05,50,Simulation,7.0,1.0,0,0.875,0.125
Warrior Cats: Ultimate Edition,WarriorCatsRP,All Ages,3741,1215270,544800000.0,0,0,2019-08-16,2024-11-04,60,Roleplay & Avatar Sim,392000.0,29000.0,5,0.9311163895486936,0.06888361045130642
Welcome to Bloxburg,Bloxburg Development,All Ages,8323,13561191,9000000000.0,1,1,2014-11-04,2024-11-05,12,Roleplay & Avatar Sim,5000000.0,714000.0,10,0.8750437521876093,0.12495624781239068
[NEW] Border Defense Tycoon🛡️,| Coffee Bros |,All Ages,457,9819,981400.0,1,1,2024-03-25,2024-11-04,4,Simulation,12000.0,767.0,0,0.9399232396020991,0.060076760397900886
Best Martial Artist game [Emotes! Tutor in Desc],Artemnaryzhnyj1235,All Ages,35,71,56700.0,0,0,2024-10-23,2024-11-05,15,Simulation,15.0,10.0,0,0.6,0.4
Strongman Simulator,The Gang Stockholm,All Ages,2069,2015490,1400000000.0,0,0,2021-05-04,2024-11-04,10,Simulation,678000.0,53000.0,3,0.9274965800273598,0.0725034199726402
Mini Cities 2 ,DestroyerCam Fan Club,All Ages,361,75216,11300000.0,1,0,2023-12-02,2024-10-31,6,Simulation,28000.0,4026.0,1,0.87428963966777,0.12571036033223004
🔥 BIG Paintball 2!,BIG Games™,All Ages,1845,332620,162700000.0,0,0,2022-06-10,2024-07-30,10,Shooter,244000.0,51000.0,2,0.8271186440677966,0.17288135593220344
[NERFED] Controverse,Caz0gamz_73,All Ages,0,32,27400.0,0,1,2024-08-13,2024-11-05,23,Simulation,19.0,5.0,0,0.7916666666666666,0.20833333333333337
TDS Experimental,Paradoxum Games,All Ages,110,3156,468600.0,0,0,2023-07-20,2024-10-23,50,Simulation,2163.0,218.0,1,0.9084418311633767,0.09155816883662327
Project Smash,Project Smash,All Ages,3202,324920,160100000.0,1,0,2023-10-17,2024-11-05,16,Action,157000.0,47000.0,1,0.7696078431372549,0.23039215686274506
 ★Make a Cake And Feed the Giant Noob★,thebenster,All Ages,136,418739,72600000.0,1,0,2010-06-04,2024-08-11,20,Simulation,76000.0,13000.0,14,0.8539325842696629,0.1460674157303371
[FPS] Gun Grounds FFA,foolyrex,Ages 9+,1469,54065,50300000.0,1,0,2023-01-13,2024-10-08,13,Shooter,16000.0,5269.0,1,0.7522685598758757,0.2477314401241243
[DISCONTINUED] Low Effort Rooms RP,huskyiscuteTV1234,All Ages,1,723,354700.0,1,1,2023-06-06,2024-07-23,50,Simulation,212.0,26.0,1,0.8907563025210085,0.10924369747899154
🦍 Gorilla,Antiael,Ages 9+,24,299556,40600000.0,0,0,2020-08-14,2022-06-07,14,Survival,141000.0,39000.0,2,0.7833333333333333,0.21666666666666667
[UPDATE] Daybreak ,DaybreakDev,Ages 13+,421,244802,28500000.0,1,0,2021-05-27,2024-10-28,9,Survival,51000.0,7617.0,3,0.8700547622703312,0.12994523772966882
Find The Markers (237),markers epic memers,All Ages,2641,1248596,803700000.0,1,0,2021-11-04,2024-11-01,30,Adventure,377000.0,83000.0,3,0.8195652173913044,0.1804347826086956
(HYPER!!!) SONIC PARADISE!,Tuamadre570,All Ages,0,0,807.0,0,1,2024-01-16,2024-01-18,50,Simulation,0.0,1.0,0,0.0,1.0
(TWO STEPS AHEAD UPDATE) NIKOCADO AVOCADO OBBY,xaacy,All Ages,0,71,12100.0,1,1,2019-11-12,2024-09-15,30,Simulation,50.0,14.0,5,0.78125,0.21875
⚽ Soccer Legends [BETA],Ace Sport,All Ages,131,133415,119300000.0,0,0,2021-06-07,2021-12-19,8,Sports & Racing,36000.0,11000.0,0,0.7659574468085106,0.23404255319148937
(Darkness Awaits....) Kilstreak sword battles,dimovevgen,All Ages,0,12,6936.0,0,1,2024-03-13,2024-11-05,15,Simulation,16.0,6.0,0,0.7272727272727273,0.2727272727272727
Youtuber Tycoon! [ELEVATOR] ,Shiny Pixels,Ages 9+,1631,639595,576800000.0,1,0,2021-11-12,2024-11-05,8,Simulation,226000.0,35000.0,3,0.8659003831417624,0.13409961685823757
[CODES] The Flash: Legacy,Ajaybond2,All Ages,29,37462,1500000.0,0,0,2022-08-30,2024-10-18,15,Simulation,311.0,73.0,2,0.8098958333333334,0.19010416666666663
Team Nursery Escape! (TEAMWORK OBBY),Meltdown Obbies,All Ages,324,7686,34100000.0,0,0,2023-10-26,2024-10-31,12,Obby & Platformer,603.0,452.0,1,0.571563981042654,0.42843601895734595
Marvel and DC Super Heroes,hhjhhjhh10,Ages 9+,1695,619036,695300000.0,1,0,2020-12-25,2024-10-14,60,Action,153000.0,76000.0,4,0.6681222707423581,0.3318777292576419
Realistic Destruction,Andreolinski,All Ages,30,15827,3400000.0,0,0,2021-06-04,2024-09-16,15,Simulation,5235.0,1496.0,3,0.7777447630366959,0.22225523696330407
 [🎃] Women tycoon ,NicosVIbros,Ages 9+,5,121821,1900000.0,1,1,2024-06-10,2024-11-03,8,Simulation,29000.0,2920.0,0,0.9085213032581454,0.0914786967418546
SCP: Roleplay,SCP | Roleplay Community,Ages 9+,2334,1066199,340100000.0,1,0,2020-05-16,2024-10-30,40,Roleplay & Avatar Sim,442000.0,57000.0,4,0.8857715430861723,0.11422845691382766
Escape School Obby! (NEW) 🎃 ,Outcast Arts,All Ages,554,2014366,115900000.0,1,1,2020-07-11,2024-11-05,12,Obby & Platformer,63000.0,16000.0,4,0.7974683544303798,0.20253164556962022
Survive the whirlpools!!,The amazing Oof Group,All Ages,0,14,16500.0,0,0,2023-04-17,2023-04-18,6,Simulation,6.0,8.0,0,0.42857142857142855,0.5714285714285714
Regular,The Ghost Domain,All Ages,21,15571,1300000.0,0,0,2024-01-19,2024-11-02,100,Adventure,3973.0,495.0,0,0.889212175470009,0.11078782452999103
FORTLINE,Battle Royalе,Ages 9+,2111,4132620,57700000.0,0,0,2023-08-04,2024-10-09,10,Shooter,9663.0,2921.0,1,0.767879847425302,0.23212015257469798
Battle For Slugterra 2,ChaosJKS,All Ages,0,4884,1400000.0,0,0,2021-07-28,2024-05-02,40,Simulation,2183.0,276.0,3,0.8877592517283448,0.1122407482716552
Plane crash physics,DudeWhoDoesJob,All Ages,84,82237,23200000.0,0,0,2022-05-09,2023-09-10,40,Simulation,23000.0,8074.0,1,0.7401686297225977,0.25983137027740233
Firefly Garden,ZYORA,All Ages,0,12279,388100.0,0,0,2022-06-17,2024-05-24,8,Simulation,5044.0,564.0,2,0.8994293865905849,0.10057061340941509
Touch Sports,Papparolox,All Ages,42,3197,10000000.0,0,0,2023-11-29,2024-08-23,25,Sports & Racing,752.0,244.0,1,0.7550200803212851,0.2449799196787149
Fall of Hell,NOOBEstudios,All Ages,78,855686,435300000.0,0,0,2017-09-26,2023-05-20,20,Obby & Platformer,134000.0,75000.0,6,0.6411483253588517,0.3588516746411483
Draw or DIE!!!,PondazYeah,All Ages,1916,46966,20000000.0,1,1,2024-08-24,2024-11-05,50,Simulation,5977.0,5846.0,0,0.505540049056923,0.49445995094307704
Murderers vs Sheriffs 2,Murderers vs Sheriffs 2,Ages 9+,2546,51188,73700000.0,1,1,2023-05-13,2024-11-04,16,Shooter,18000.0,6457.0,1,0.7359856073925666,0.2640143926074334
🎁 Free Easy Obby! [FREE VIP 💎],Legit Game Studios,All Ages,28,1316,81500.0,0,1,2024-10-20,2024-10-21,20,Simulation,1236.0,116.0,0,0.9142011834319527,0.08579881656804733
The Presentation Experience,Minimal Games,Ages 9+,2639,1378212,398000000.0,1,0,2021-10-18,2024-11-04,16,Roleplay & Avatar Sim,447000.0,36000.0,3,0.9254658385093167,0.07453416149068326
Cloud Entertainment,eternallyori,All Ages,0,4,87.0,0,0,2023-11-18,2024-02-08,50,Simulation,2.0,0.0,1,1.0,0.0
Local de lolbuih456,lolbuih456,All Ages,0,0,3.0,0,1,2024-05-16,2024-05-16,50,Simulation,0.0,0.0,0,,
Theme Park Tycoon 2,Den_S,All Ages,8005,5788805,1300000000.0,1,0,2012-01-02,2024-11-05,6,Simulation,1000000.0,245000.0,12,0.8032128514056225,0.19678714859437751
FNaF Maker,Reason1236,All Ages,27,2580,325200.0,0,0,2019-09-07,2024-10-17,10,Simulation,613.0,307.0,5,0.6663043478260869,0.33369565217391306
[FREE UGC] Build It!,Roblox Build It,All Ages,34,291170,65700000.0,0,0,2020-07-11,2023-09-30,8,Simulation,48000.0,14000.0,3,0.7741935483870968,0.22580645161290325
Don't Scream,TuckitTom Studios,Ages 9+,69,394800,14200000.0,0,1,2024-05-02,2024-09-02,50,Adventure,31000.0,6743.0,0,0.8213443552446811,0.17865564475531892
Backrooms,Red Panda Industries,All Ages,177,163659,58900000.0,1,0,2022-04-04,2024-11-05,16,Survival,24000.0,5658.0,2,0.8092251669026906,0.19077483309730936
Insane Elevator!,Digital Destruction,Ages 9+,4188,1285325,1100000000.0,0,0,2019-10-12,2023-05-19,24,Survival,205000.0,34000.0,4,0.8577405857740585,0.14225941422594146
Splitting Point,Rdite,All Ages,44,264044,43000000.0,0,0,2018-09-14,2020-02-14,30,Simulation,54000.0,18000.0,2,0.75,0.25
Shin Sonic Meal Line Simulator,Great Line Group,All Ages,396,739020,4000000.0,1,1,2024-09-30,2024-11-05,50,Simulation,7110.0,3350.0,0,0.6797323135755258,0.32026768642447423
[VIP] Evade 🎃✨,Hexagon Development Community,Ages 9+,37965,5384150,5200000000.0,1,1,2022-06-11,2024-11-04,15,Survival,2000000.0,131000.0,2,0.9385265133740028,0.061473486625997165
Survive Furries with DOOM music,Doge DevStudios,All Ages,4,14976,1100000.0,1,0,2022-09-17,2024-09-14,8,Shooter,4494.0,1202.0,2,0.7889747191011236,0.2110252808988764
Ultra Toilet Roleplay 2 [11.0],Ultimate Super Toilet Roleplay,All Ages,2722,116282,135100000.0,1,0,2023-11-05,2024-11-04,50,Roleplay & Avatar Sim,59000.0,7000.0,1,0.8939393939393939,0.10606060606060608
Sword RNG ⚔️,RNG Byte,All Ages,16,2815,779000.0,1,0,2024-03-09,2024-05-20,16,Simulation,1228.0,354.0,0,0.7762326169405815,0.22376738305941846
Escape Running Head,manato48,Ages 9+,8497,1624523,2100000000.0,1,1,2021-01-07,2024-10-18,6,Survival,250000.0,77000.0,3,0.764525993883792,0.23547400611620795
[NEW MAP EXPANSION+10NEWCAR]West Malaysia Driving,DH Malaysia Studio,All Ages,163,1742,327100.0,1,1,2024-08-31,2024-11-04,30,Simulation,225.0,74.0,0,0.7525083612040134,0.24749163879598657
Light Game - Game 7,Light Game Community,Ages 9+,891,2380708,381000000.0,0,0,2021-10-04,2024-10-23,50,Party & Casual,67000.0,22000.0,3,0.7528089887640449,0.2471910112359551
[🎃] 🎪 The Amazing Digital Circus RP! [TADC RP],Imagination Core Studios,All Ages,51,145359,1900000.0,1,1,2023-10-20,2024-11-02,50,Simulation,772.0,304.0,1,0.7174721189591078,0.2825278810408922
Raise a Peter,Petir Greffins,Ages 9+,136,227751,66900000.00000001,1,0,2022-05-08,2024-10-19,100,Simulation,78000.0,18000.0,2,0.8125,0.1875
Wacky Wizards,Whacky Wizards,All Ages,1562,1969498,892800000.0,0,0,2021-05-31,2024-08-12,28,Simulation,576000.0,61000.0,3,0.9042386185243328,0.09576138147566715
😜Water Park,Flamingo Water Park,All Ages,453,134114,195200000.0,1,1,2021-06-25,2024-09-10,50,Simulation,12000.0,32000.0,3,0.2727272727272727,0.7272727272727273
[👁️MASSIVE UPDATE] Guiding Light Generator,Crazyben_Dev,All Ages,39,883,166000.0,1,0,2024-09-11,2024-11-03,1,Simulation,266.0,30.0,0,0.8986486486486487,0.10135135135135132
Demon Blade,DemonCube,All Ages,1590,218778,92300000.0,0,0,2023-10-09,2024-11-05,12,RPG,374000.0,15000.0,1,0.961439588688946,0.03856041131105403
💪🏼 BAD CAT 🏋🏽,CattyApps,All Ages,1165,483330,212600000.0,1,0,2021-08-30,2024-11-05,50,Simulation,131000.0,18000.0,3,0.8791946308724832,0.12080536912751683
[Musics] Baseplate to Talk :D,Juegos sin imaginacion,All Ages,48,24693,907800.0,1,1,2024-07-31,2024-11-05,50,Social,1024.0,680.0,0,0.6009389671361502,0.39906103286384975
 Anime Catching Simulator,BestBunny,All Ages,120,191815,79300000.0,1,1,2023-01-13,2024-08-15,12,Simulation,285000.0,12000.0,1,0.9595959595959596,0.04040404040404044
Get Eaten By a Giant Girl!,59 games,All Ages,114,13443,11400000.0,0,1,2024-02-13,2024-10-12,50,Simulation,8955.0,1620.0,0,0.8468085106382979,0.15319148936170213
🎼 Fun Music Maker Studio,BoxBlox,All Ages,4,5925,2100000.0,0,0,2021-03-17,2024-10-01,16,Entertainment,1947.0,360.0,3,0.8439531859557867,0.15604681404421328
🎃 Short Horror Games,Cryptid Horror,All Ages,1562,262562,12300000.0,1,1,2024-07-11,2024-10-29,24,Simulation,10000.0,2879.0,0,0.7764577995185962,0.22354220048140383
Pet Simulator X! 🐾,BIG Games Pets,All Ages,6087,5999360,8800000000.0,1,0,2021-01-23,2024-10-16,12,Simulation,4000000.0,388000.0,3,0.9115770282588879,0.08842297174111213
The KJ Games [Added JUN!],DayersK,All Ages,450,775,193500.0,1,0,2024-09-11,2024-11-05,15,Simulation,278.0,56.0,0,0.8323353293413174,0.16766467065868262
Cheese Escape [Horror],Spirow734,Ages 9+,3846,1549997,997300000.0,1,0,2020-10-03,2024-11-03,8,Survival,358000.0,52000.0,4,0.8731707317073171,0.12682926829268293
Adopt Me! 🧪 Test Lab,Uplift Games,All Ages,471,386449,17400000.0,0,0,2021-06-11,2024-11-02,48,Simulation,44000.0,7669.0,3,0.8515744450250634,0.1484255549749366
Murderers VS Sheriffs Duels,Red21 Games,Ages 13+,12506,681384,1000000000.0,1,0,2023-02-02,2024-10-28,41,Action,305000.0,57000.0,1,0.8425414364640884,0.1574585635359116
Portaboi quiz,o_gingado,All Ages,0,0,26.0,0,1,2024-10-24,2024-10-25,50,Simulation,2.0,0.0,0,1.0,0.0
[50th Anniversary]My Hello Kitty Cafe(Tycoon),Rock Panda Games,All Ages,1965,1747160,443600000.0,0,0,2022-04-12,2024-11-04,1,Simulation,797000.0,28000.0,2,0.9660606060606061,0.033939393939393936
Pick A Song,Better Song,All Ages,627,17176,8300000.000000001,1,0,2024-08-26,2024-10-05,16,Action,6614.0,943.0,0,0.8752150324202725,0.12478496757972746
SILLY SCIENCE! 🧪 ,Silly Science Studios,All Ages,922,5033,5800000.0,0,1,2024-10-09,2024-10-21,8,Simulation,792.0,520.0,0,0.6036585365853658,0.39634146341463417
LOL DressUp!,ZombieCrunchUK,All Ages,345,239116,216800000.0,0,0,2020-03-24,2024-04-07,20,Roleplay & Avatar Sim,45000.0,33000.0,4,0.5769230769230769,0.42307692307692313
Merge Toy,Merge Empire,Ages 9+,1961,13543,4200000.0,0,0,2024-08-29,2024-11-05,9,Simulation,10000.0,2105.0,0,0.8261049153242461,0.17389508467575387
PsvitaCcc,psvitagamer720,All Ages,0,2,60.0,0,0,2015-01-02,2015-09-28,6,Simulation,0.0,0.0,0,,
🔪Survival The Catnap Smiling Critters The Killers,Hutch Games,Ages 9+,101,2759018,18000000.0,1,0,2024-02-05,2024-09-22,18,Survival,1972.0,840.0,0,0.701280227596017,0.29871977240398295
Lindon's Library of Games,LINDON55,All Ages,1,3216,687600.0,1,0,2021-02-14,2024-11-01,30,Simulation,1522.0,135.0,3,0.9185274592637296,0.08147254073627042
Stealth,Mailbox Games,All Ages,0,350083,24500000.0,0,0,2015-10-27,2022-01-26,1,Simulation,98000.0,12000.0,7,0.8909090909090909,0.10909090909090913
weirdest game on roblox,Superluminous Studios,All Ages,69,42093,28500000.0,0,1,2024-03-28,2024-10-03,1,Adventure,74000.0,2714.0,0,0.96462184216701,0.03537815783299003
Boys Only Brookhaven (UNDER BETA),•BRUNETTE GROUP•,All Ages,1,17,10600.0,1,1,2024-09-22,2024-09-22,50,Simulation,23.0,15.0,0,0.6052631578947368,0.39473684210526316
Super Easy Fun Candy Obby,Studio Y,All Ages,42,1723081,11800000.0,1,0,2024-01-21,2024-10-28,12,Simulation,784.0,1275.0,0,0.38076736279747453,0.6192326372025254
GRUMPY GRAN! (SCARY OBBY),PlatinumFalls,All Ages,1452,267126,470200000.0,0,0,2022-04-15,2023-09-18,10,Obby & Platformer,63000.0,34000.0,1,0.6494845360824743,0.35051546391752575
✨Collect The Body,The Venomhawks,All Ages,1277,337099,159800000.0,1,0,2022-05-26,2024-10-03,25,Adventure,578000.0,24000.0,2,0.9601328903654485,0.039867109634551534
SKYDIVE Off A TOWER! 🪂,silky_dev,All Ages,685,2046118,98400000.0,1,1,2022-12-20,2024-11-03,18,Simulation,674000.0,12000.0,2,0.9825072886297376,0.017492711370262426
🩸Blood &amp; Gore (BETA),Vices Games,Ages 13+,192,500578,5000000.0,1,1,2024-07-15,2024-11-03,12,Simulation,5188.0,3311.0,0,0.6104247558536299,0.3895752441463701
Sakura Stand,Sakura Pro Max,All Ages,1013,271820,255500000.0,1,0,2022-01-14,2024-11-05,20,Action,139000.0,34000.0,2,0.8034682080924855,0.19653179190751446
[EPISODE 77 PART 4] Toilet Tower Defense,Telanthric Development,All Ages,52412,1126682,5000000000.0,1,1,2023-06-17,2024-11-05,30,Strategy,1000000.0,165000.0,1,0.8583690987124464,0.14163090128755362
[DISCO DANCE +10 EMOTES] 🎃 TTD 3,Emotes CO.,All Ages,1228,2574865,1100000000.0,1,1,2020-10-02,2024-11-05,50,Social,752000.0,128000.0,4,0.8545454545454545,0.1454545454545455
🚧 Kosovo Valley,Balkan ᅠ,Ages 13+,28,1999,313100.0,1,0,2024-04-22,2024-11-03,50,Simulation,485.0,233.0,0,0.6754874651810585,0.3245125348189415
The Dropper 2.0! [NEW],PSG Games!,All Ages,0,1,53.0,0,1,2024-06-01,2024-08-20,30,Simulation,4.0,0.0,0,1.0,0.0
The Complex [UPDATE 1.0],vojnik_23,All Ages,10,5616,252300.0,1,1,2022-06-29,2024-10-13,30,Simulation,889.0,149.0,2,0.8564547206165704,0.14354527938342965
Zombie Uprising,USSF - United States Special Forces,Ages 9+,2832,3205308,1000000000.0,1,0,2020-05-02,2024-10-14,5,Shooter,921000.0,47000.0,4,0.9514462809917356,0.04855371900826444
PROJECT,gamedevreal2,Ages 13+,126,48190,5100000.0,0,1,2024-03-19,2024-10-26,60,Simulation,8786.0,5001.0,0,0.6372669906433597,0.3627330093566403
🏆 Backrooms Race,DoubleAce Games,Ages 9+,536,221895,103000000.0,0,0,2022-05-17,2024-10-16,30,Simulation,152000.0,12000.0,2,0.926829268292683,0.07317073170731703
FEEDING TRASH TO RICH PEOPLE TYCOON,Badass Experiences,All Ages,108,155719,31600000.0,1,0,2023-04-18,2024-09-19,6,Simulation,43000.0,5183.0,1,0.8924309403731606,0.10756905962683938
The Spooktober Experience 🎃,NRFL Studios,All Ages,43,7306,255800.0,1,1,2024-10-16,2024-11-03,20,Simulation,382.0,45.0,0,0.8946135831381733,0.1053864168618267
Isles of Ravos 🐲 RP,Isles of Ravos,All Ages,3189,50136,4099999.9999999995,1,0,2024-09-26,2024-11-05,30,Simulation,9942.0,599.0,0,0.9431742718907125,0.05682572810928754
ARK the island,EthanGPlaysRB,All Ages,0,10,6914.0,0,0,2022-02-07,2022-02-07,6,Simulation,12.0,22.0,0,0.35294117647058826,0.6470588235294117
[REWRITE PT. 1] AI War: Reforged,TowerBlitzSR,Ages 9+,8,10556,1000000.0,0,1,2024-03-09,2024-11-03,8,Simulation,1419.0,455.0,0,0.7572038420490929,0.24279615795090714
[🍀EVENT🍀] Bench Press Battles,Rising Creations,All Ages,78,2552,3300000.0,0,0,2023-09-17,2024-10-02,12,Simulation,3390.0,100.0,1,0.9713467048710601,0.028653295128939882
[UPDATE] Poly Dash (Geometry Dash),team exc,All Ages,886,72328,51500000.0,0,0,2023-11-06,2024-11-05,50,Obby & Platformer,33000.0,16000.0,1,0.673469387755102,0.326530612244898
really silly hangout game,heiihh9bhqys7tc9oo1s,All Ages,18,2036,1100000.0,0,0,2023-10-07,2024-03-28,20,Social,486.0,596.0,1,0.4491682070240296,0.5508317929759704
Find Floppas!😺,Find Floppas,All Ages,2450,261374,5000000.0,1,1,2024-09-29,2024-11-05,12,Simulation,5529.0,193.0,0,0.9662705347780496,0.033729465221950417
CLUB XOX 🤖,club XOX,All Ages,4,60,74800.0,0,1,2024-10-04,2024-10-09,50,Simulation,56.0,13.0,0,0.8115942028985508,0.18840579710144922
GEF,mPhase,Ages 13+,2187,3450026,95100000.0,1,1,2023-10-22,2024-11-03,10,Survival,91000.0,19000.0,1,0.8272727272727273,0.17272727272727273
Ringmaster Test,DiosMaskedHoodGhost,All Ages,102,231,184700.0,0,1,2024-09-25,2024-11-02,50,Simulation,46.0,23.0,0,0.6666666666666666,0.33333333333333337
[RELEASE!] 💤 NEED MORE SLEEP 2.0 💤,CrazyAIM,All Ages,7,1202,857600.0,0,1,2024-06-23,2024-11-02,1,Simulation,216.0,62.0,0,0.7769784172661871,0.2230215827338129
Jujutsu Shenanigans,AlsoNot_Tze,Ages 13+,33746,967440,1000000000.0,1,0,2022-04-17,2024-11-05,20,Action,772000.0,137000.0,2,0.8492849284928493,0.1507150715071507
[🎃] Granny,Promidius Games,Ages 9+,1254,1235589,509500000.0,1,1,2020-11-25,2024-10-31,6,Survival,108000.0,17000.0,4,0.864,0.136
Coraline [OTHER WORLD],Grmangg,All Ages,10,38163,3000000.0,1,0,2021-11-14,2024-10-04,10,Roleplay & Avatar Sim,7410.0,337.0,3,0.9564992900477605,0.043500709952239536
[🎃] Universe Size Comparison,Craftee's Planet Group,All Ages,48,582,431000.0,1,0,2024-07-19,2024-11-02,15,Education,207.0,124.0,0,0.6253776435045317,0.37462235649546827
(New update) Luffy Simulator,nongwanway,All Ages,0,462,223700.0,0,0,2019-05-02,2020-09-06,15,Simulation,199.0,110.0,1,0.6440129449838188,0.3559870550161812
Memory Lane Early Alpha!,RipperRio,All Ages,427,4708,103500.0,0,1,2024-09-24,2024-11-05,15,Simulation,1108.0,40.0,0,0.9651567944250871,0.03484320557491294
Pick A Side,Ming's Pick,Ages 9+,340,1575830,351900000.0,1,0,2017-02-21,2024-09-21,16,Party & Casual,361000.0,78000.0,7,0.8223234624145785,0.17767653758542146
[Update 1.5🎆🥶] Project Slayers,Project Slayers,Ages 13+,1035,1132166,614800000.0,1,0,2020-11-15,2024-06-03,1,RPG,723000.0,70000.0,4,0.9117276166456494,0.08827238335435061
Ability Wars,Ability Wars,Ages 9+,1600,654552,412100000.0,1,0,2021-12-16,2024-11-05,18,Action,358000.0,98000.0,3,0.7850877192982456,0.2149122807017544
THE S.C.A.R.Y APPARITION,fe2fan_140,All Ages,3,215,263500.0,0,0,2024-06-11,2024-06-11,50,Simulation,78.0,128.0,0,0.3786407766990291,0.6213592233009708
Obby Creator,Whirlpool Studio,All Ages,2389,906687,433700000.0,1,0,2019-03-02,2024-10-27,20,Simulation,250000.0,64000.0,5,0.7961783439490446,0.20382165605095537
Tsunami Game,Virtual Valley Games,Ages 9+,1141,493925,182000000.0,0,0,2021-11-14,2024-10-24,30,Survival,107000.0,28000.0,3,0.7925925925925926,0.20740740740740737
InSOnI v3,Stalkalek,All Ages,76,333278,39800000.0,0,0,2016-02-02,2024-10-31,12,Simulation,73000.0,9510.0,8,0.8847412434856381,0.1152587565143619
